id_registro,id_maquina,planta,modelo_equipo,turno,antiguedad_meses,horas_operacion,n_mantenimientos_previos,temperatura_c,vibracion_mm_s,presion_bar,consumo_kwh,costo_reparacion_usd,fallo
2041,MQ-0067,Oeste,XR-200,mañana,17.0,2692.0,2,87.51,2.854,6.5,,,0
3318,MQ-0162,Norte,XR-350,tarde,21.0,5926.0,3,67.9,1.92,6.35,588.1,,0
3226,MQ-0079,Norte,bm500,tarde,52.0,10163.0,3,71.05,10.678,4.81,675.0,4526.09,1
1345,MQ-0088,Este,XR 350,mañana,31.0,3981.0,2,63.76,3.499,7.18,426.1,,0
1126,MQ-0047,Oeste,XR-200,tarde,105.0,19981.0,9,72.79,1.207,5.0,866.8,,0
1278,MQ-0084,Norte,TL 90,tarde,66.0,12169.0,2,60.72,1.998,5.4,602.9,,0
3344,MQ-0125,Oeste,TL 120,noche,54.0,6390.0,3,72.8,4.133,6.18,580.3,,0
1142,MQ-0022,Oeste,TL-120,tarde,25.0,827.0,1,72.77,7.189,5.82,362.9,6970.52,1
1854,MQ-0132,Norte,XR-350,noche,38.0,7312.0,2,66.41,2.024,7.4,653.7,,0
499,MQ-0048,Oeste,TL-90,mañana,41.0,6496.0,1,64.31,0.714,6.27,,7558.57,1
837,MQ-0013,Norte,TL-90,noche,40.0,6807.0,5,65.25,,6.83,447.1,,0
747,MQ-0100,Oeste,XR-350,tarde,93.0,15008.0,6,,2.675,6.11,889.3,7078.74,1
2553,MQ-0112,Norte,TL-120,tarde,34.0,3500.0,4,77.91,1.561,7.5,557.7,,0
1525,MQ-0045,Sur,TL-90,tarde,25.0,6951.0,0,62.06,2.308,4.84,553.3,5332.88,1
3952,MQ-0109,Sur,XR-350,mañana,95.0,12782.0,4,66.28,1.959,5.93,564.3,,0
2820,MQ-0163,Sur, BM-500 ,mañana,57.0,9599.0,3,57.96,3.629,5.0,,,0
362,MQ-0160,Norte,XR-350,noche,31.0,1587.0,4,82.77,0.998,5.37,458.9,,0
3287,MQ-0160,Este,xr200,mañana,46.0,8037.0,1,78.07,1.855,7.07,525.9,,0
2005,MQ-0158,Oeste,TL 90,noche,61.0,9558.0,0,61.97,,4.46,560.4,,0
2471,MQ-0006,Norte,BM-500,noche,36.0,5862.0,0,84.41,,5.5,707.9,,0
1424,MQ-0154,Norte,BM 500,mañana,10.0,3077.0,0,72.29,1.897,6.59,547.4,,0
3192,MQ-0089,Norte,TL-120,tarde,12.0,1561.0,1,64.27,1.041,6.64,401.9,,0
1764,MQ-0079,Oeste,XR-200,mañana,28.0,1678.0,1,66.45,,5.68,365.9,,0
601,MQ-0050,Norte,xr200,tarde,54.0,9637.0,3,64.19,3.464,5.79,568.0,,0
3621,MQ-0021,Norte,TL-90,tarde,108.0,16498.0,10,999.0,1.955,4.68,847.8,,0
1845,MQ-0001,Norte,TL-120,mañana,21.0,1912.0,1,86.55,8.412,6.73,509.0,3625.41,1
194,MQ-0042,Este, XR-200 ,tarde,31.0,6454.0,2,68.6,2.048,6.26,530.3,,0
3069,MQ-0004,Sur, XR-350 ,noche,35.0,9819.0,2,64.42,2.0,5.99,,,0
269,MQ-0041,Sur,TL-90,mañana,19.0,4127.0,2,85.41,6.325,5.79,504.9,3175.4,1
1059,MQ-0148,Sur,XR-350,mañana,11.0,50.0,2,79.07,1.786,6.13,447.5,,0
1299,MQ-0101,Sur,TL-90,noche,38.0,6477.0,2,70.02,,6.37,521.0,4676.46,1
1167,MQ-0111,Este,XR-350,mañana,21.0,2790.0,1,56.7,,6.91,257.7,,0
3709,MQ-0007,Norte,tl90,tarde,36.0,4941.0,3,86.93,,5.11,563.6,,0
128,MQ-0041,Norte,XR-350,noche,57.0,10306.0,3,61.42,2.916,6.06,699.3,,0
2623,MQ-0072,Este,TL-120,mañana,103.0,16413.0,2,67.08,1.236,7.02,827.9,,0
2335,MQ-0133,Norte,XR-200,mañana,26.0,4678.0,3,,7.983,6.01,644.1,4720.51,1
2322,MQ-0018,Norte,TL-90,mañana,41.0,6812.0,8,78.38,2.816,6.41,688.4,1173.45,1
228,MQ-0162,Sur,tl90,tarde,64.0,13144.0,4,76.43,6.63,6.84,708.6,3138.65,1
1181,MQ-0108,Oeste,XR-200,tarde,15.0,50.0,2,,1.089,5.39,579.2,,0
644,MQ-0150,Norte,XR-350,tarde,52.0,8439.0,3,61.99,3.277,6.04,584.6,,0
4031,MQ-0150,Este,XR-350,tarde,83.0,12721.0,4,,2.36,6.2,886.8,,0
1941,MQ-0159,Norte,XR-200,tarde,29.0,4239.0,3,64.38,1.104,5.05,454.1,,0
3957,MQ-0024,Este,BM-500,noche,8.0,2876.0,1,66.56,,7.18,478.3,,0
2717,MQ-0130,Sur,XR 200,mañana,34.0,4222.0,1,65.44,0.757,5.37,468.7,,0
3504,MQ-0074,Norte,TL-90,noche,19.0,3324.0,0,67.96,,6.38,468.1,,0
3554,MQ-0086,Este,xr350,noche,78.0,12387.0,2,76.91,1.244,7.07,,,0
2958,MQ-0005,Este,XR-200,tarde,19.0,3703.0,1,87.52,1.16,5.91,574.7,,0
179,MQ-0075,Sur,TL-90,tarde,99.0,16080.0,7,82.8,0.982,7.16,943.6,,0
1660,MQ-0143,Sur,XR-200,noche,58.0,11894.0,2,65.13,2.656,-1.0,591.6,,0
1788,MQ-0109,Sur,TL-90,noche,43.0,5421.0,1,80.87,,4.97,602.9,4259.63,1
3307,MQ-0074,Sur,XR-350,noche,62.0,5923.0,1,64.67,,5.85,441.2,,0
2298,MQ-0025,Oeste,xr200,noche,26.0,7030.0,1,63.3,2.513,7.7,601.0,,0
488,MQ-0020,Norte,XR-350,tarde,128.0,27345.0,3,85.64,5.965,6.88,955.6,5095.79,1
1230,MQ-0020,Oeste,XR-350,noche,11.0,50.0,0,88.45,10.087,5.46,469.0,3019.93,1
988,MQ-0078,Este,XR-200,mañana,53.0,10127.0,4,78.21,1.84,6.24,738.4,,0
4224,MQ-0156,Norte,XR-350,tarde,21.0,1350.0,1,68.72,1.396,4.84,396.7,,0
1416,MQ-0159,Sur,BM-500,noche,17.0,2957.0,1,63.04,1.404,6.35,389.9,,0
3862,MQ-0011,Sur,TL-90,tarde,29.0,3223.0,2,,2.766,6.09,666.0,,0
3061,MQ-0072,Sur,XR-200,noche,35.0,3164.0,1,68.15,1.258,5.42,450.2,,0
3327,MQ-0137,Norte,TL-120,mañana,31.0,5361.0,2,84.8,0.924,6.1,688.3,,0
562,MQ-0130,Este,XR-350,mañana,23.0,265920.0,3,90.45,1.015,6.46,764.0,,0
3325,MQ-0108,Norte, BM-500 ,mañana,44.0,7352.0,6,58.79,2.74,6.87,379.2,,0
3542,MQ-0165,Oeste,XR 350,noche,14.0,1486.0,0,68.17,,6.38,390.4,,0
1169,MQ-0156,Sur,XR-200,noche,17.0,2980.0,2,68.11,1.233,6.3,436.3,,0
1597,MQ-0161,Norte,XR-200,tarde,30.0,6003.0,1,83.18,4.995,5.86,790.7,,0
3010,MQ-0160,Sur,XR-350,tarde,16.0,5011.0,0,64.41,1.639,6.37,461.3,,0
80,MQ-0157,Oeste,xr200,tarde,51.0,8623.0,3,82.75,1.37,6.64,724.1,,0
2610,MQ-0004,Sur,TL-90,mañana,-21.0,4487.0,0,80.7,2.187,6.19,645.3,,0
2028,MQ-0114,Oeste,TL-120,tarde,78.0,12644.0,1,63.4,1.737,6.17,624.5,,0
428,MQ-0140,Sur,xr350,mañana,22.0,5733.0,1,68.17,1.664,6.57,591.2,,0
2254,MQ-0150,Norte,BM-500,noche,25.0,1651.0,2,61.57,,6.28,,,0
3228,MQ-0104,Este,BM-500,tarde,48.0,9090.0,6,83.14,2.6,6.24,686.8,,0
4053,MQ-0067,Oeste,xr200,mañana,14.0,1546.0,3,83.3,3.019,6.54,,3137.46,1
848,MQ-0022,Norte,TL-120,mañana,13.0,1597.0,0,60.44,1.315,5.57,345.7,,0
3965,MQ-0009,Norte,XR-350,tarde,16.0,2760.0,0,89.13,9.98,5.87,561.6,2243.84,1
2179,MQ-0146,Norte,XR-350,tarde,49.0,8250.0,2,82.01,1.807,5.82,528.9,,0
1797,MQ-0124,Norte,XR-200,mañana,54.0,10131.0,1,64.52,2.606,6.19,625.5,,0
1228,MQ-0133,Sur,XR-350,tarde,45.0,9090.0,1,84.66,1.28,5.55,722.2,,0
2560,MQ-0054,Oeste,XR-350,mañana,33.0,6406.0,1,87.87,4.416,6.24,717.1,7987.17,1
2372,MQ-0060,Sur,XR-350,tarde,17.0,2708.0,1,53.99,3.386,5.02,353.7,,0
2157,MQ-0042,Sur,XR-350,noche,15.0,2720.0,0,,2.227,6.45,,,0
2780,MQ-0114,Sur,bm500,mañana,62.0,12413.0,1,62.41,3.962,5.95,574.7,,0
1415,MQ-0026,Este,BM-500,mañana,64.0,8555.0,5,63.88,1.293,6.11,536.8,,0
1808,MQ-0122,Oeste,XR-200,mañana,13.0,3463.0,0,83.54,2.53,6.25,556.8,4160.1,1
2109,MQ-0112,Sur,XR-200,tarde,39.0,5280.0,1,78.46,1.054,5.63,,,0
936,MQ-0056,Norte,TL-90,mañana,23.0,6754.0,2,62.25,2.144,5.62,457.0,,0
1700,MQ-0030,Oeste,TL-90,tarde,42.0,7430.0,0,69.23,1.254,5.52,567.7,3250.27,1
980,MQ-0133,Norte,TL-120,mañana,39.0,7291.0,3,63.39,1.731,5.95,460.4,1372.88,1
3446,MQ-0100,Norte,TL-120,noche,64.0,9293.0,2,78.42,1.914,6.27,707.9,,0
158,MQ-0032,Oeste,XR-200,mañana,32.0,5855.0,1,82.29,2.61,6.21,632.1,,0
3482,MQ-0080,Norte,xr200,mañana,22.0,4894.0,0,82.1,3.63,6.54,574.5,,0
2210,MQ-0083,Sur,XR-350,noche,32.0,3684.0,1,83.92,1.707,6.47,516.1,,0
1339,MQ-0116,Oeste,XR 350,mañana,78.0,12289.0,3,66.49,1.6,6.56,659.0,,0
3454,MQ-0043,Sur,TL-90,noche,37.0,6056.0,1,61.33,,5.21,525.7,,0
3130,MQ-0039,Sur,BM-500,noche,20.0,2433.0,3,64.54,1.115,5.84,458.6,,0
4056,MQ-0141,Norte,TL-90,tarde,28.0,5880.0,1,,1.197,6.27,690.5,,0
3205,MQ-0015,Oeste,TL-120,tarde,33.0,4767.0,1,64.41,1.596,6.51,436.0,,0
3807,MQ-0147,Sur,XR-200,tarde,61.0,8499.0,2,83.37,2.065,5.83,755.2,,0
4230,MQ-0041,Sur,TL-90,mañana,54.0,7750.0,4,62.03,2.216,5.48,540.9,,0
181,MQ-0049,Norte,XR-350,noche,42.0,8987.0,2,81.56,1.51,6.25,770.7,,0
1773,MQ-0131,Este,TL-90,noche,51.0,6996.0,0,59.97,,6.22,439.4,,0
1439,MQ-0078,Sur,XR-200,mañana,37.0,4455.0,3,81.96,1.171,5.38,540.5,,0
279,MQ-0011,Sur,BM-500,noche,27.0,6721.0,1,62.86,1.818,5.47,512.7,,0
1326,MQ-0152,Norte,XR-200,mañana,18.0,1669.0,1,82.82,2.473,6.34,563.4,,0
2333,MQ-0180,Sur,XR-200,tarde,43.0,7226.0,2,64.63,,5.45,445.5,,0
1782,MQ-0014,Norte,XR-200,mañana,57.0,8313.0,7,74.45,1.666,5.72,720.8,,0
3770,MQ-0071,Este,xr350,noche,44.0,7519.0,3,86.12,2.859,5.89,,,0
583,MQ-0146,Sur,XR-350,tarde,53.0,9341.0,1,68.23,1.002,6.72,614.1,,0
3747,MQ-0019,Norte,XR-200,noche,15.0,50.0,0,60.49,,6.59,409.4,,0
3928,MQ-0041,Norte,XR-350,mañana,23.0,4583.0,0,64.65,2.519,7.45,469.6,,0
1877,MQ-0162,Norte,XR-350,noche,32.0,3873.0,1,67.7,2.062,5.39,485.3,,0
1771,MQ-0048,Este,XR-350,mañana,28.0,4099.0,4,60.77,2.305,6.2,367.4,,0
58,MQ-0143,Norte, XR-350 ,tarde,32.0,6648.0,0,65.1,1.119,6.09,577.4,,0
2731,MQ-0028,Norte,TL-90,tarde,37.0,6724.0,1,65.58,3.128,6.02,498.5,,0
2722,MQ-0114,Sur,XR-350,mañana,56.0,7320.0,6,66.66,1.522,5.82,655.7,,0
4155,MQ-0070,Sur,TL-120,noche,39.0,2562.0,0,72.3,1.072,6.23,482.8,,0
739,MQ-0084,Norte,XR-350,tarde,10.0,2701.0,0,66.08,0.891,7.17,458.6,,0
3800,MQ-0150,Sur,XR-350,mañana,18.0,3123.0,2,65.11,0.963,6.83,456.2,,0
4169,MQ-0074,Norte,TL-90,noche,25.0,3664.0,1,66.23,,6.14,437.1,,0
1024,MQ-0084,Sur,XR-350,tarde,76.0,13440.0,4,84.2,3.46,7.69,760.6,,0
1359,MQ-0119,Norte,XR-200,mañana,37.0,6310.0,2,78.98,2.475,5.26,543.6,,0
4023,MQ-0045,Norte,tl90,tarde,16.0,1365.0,0,59.61,2.098,5.76,318.3,,0
4101,MQ-0022,Sur,XR-200,mañana,43.0,7754.0,2,63.26,2.334,7.08,560.0,,0
347,MQ-0050,Sur,XR-200,mañana,45.0,8548.0,4,87.85,3.125,6.86,647.1,,0
503,MQ-0049,Norte,TL-90,noche,47.0,7438.0,0,67.42,3.156,5.27,621.1,,0
3993,MQ-0044,Este,TL-120,tarde,36.0,7424.0,4,63.87,1.083,6.61,534.5,,0
834,MQ-0098,Norte,TL-90,mañana,47.0,7748.0,1,64.55,2.353,6.72,560.1,,0
3814,MQ-0036,Norte,BM-500,mañana,31.0,2998.0,2,65.55,3.043,5.92,516.8,,0
2600,MQ-0105,Sur, TL-90 ,mañana,82.0,15438.0,6,,2.142,4.9,936.8,2975.65,1
3488,MQ-0108,Norte,TL-90,tarde,52.0,9210.0,3,71.55,2.028,6.17,,,0
3660,MQ-0078,Este,XR 200,mañana,20.0,4033.0,2,65.2,1.762,5.03,394.8,,0
3255,MQ-0100,Norte,XR 200,mañana,40.0,6990.0,2,83.32,2.657,6.76,500.5,,0
3691,MQ-0132,Norte,XR-200,noche,30.0,4865.0,3,63.42,,6.39,469.4,,0
1003,MQ-0160,Oeste,XR-350,noche,81.0,13398.0,7,60.81,1.671,5.52,612.5,1712.65,1
1009,MQ-0085,Este,tl90,mañana,60.0,11969.0,6,65.65,1.315,6.36,560.9,,0
1733,MQ-0157,Norte,TL-90,mañana,28.0,7240.0,0,63.35,2.094,5.95,605.5,,0
566,MQ-0149,Norte,xr200,tarde,34.0,2455.0,1,84.59,2.259,6.32,,,0
264,MQ-0176,Este,TL 90,tarde,60.0,7994.0,4,82.56,1.044,5.46,,,0
2541,MQ-0054,Este,BM-500,mañana,16.0,5499.0,0,86.99,2.138,6.13,667.4,,0
382,MQ-0131,Norte,TL 90,mañana,21.0,1761.0,0,81.18,1.679,5.52,,,0
2706,MQ-0049,Oeste,XR-200,tarde,49.0,6268.0,1,66.42,2.183,4.96,495.5,,0
3637,MQ-0093,Norte,TL-90,mañana,45.0,7109.0,0,60.17,1.567,5.8,502.9,,0
3091,MQ-0136,Norte,tl120,mañana,55.0,9332.0,6,60.2,3.004,7.7,595.9,,0
1699,MQ-0089,Este,TL-90,noche,39.0,6183.0,1,65.79,1.297,6.25,639.6,,0
1721,MQ-0105,Sur,BM-500,mañana,15.0,1108.0,0,62.67,,6.85,407.5,,0
1990,MQ-0054,Norte,XR 350,noche,50.0,9076.0,2,80.72,0.732,6.04,730.0,,0
3038,MQ-0172,Norte,XR-350,tarde,30.0,3843.0,0,82.05,2.772,6.42,621.4,,0
1584,MQ-0168,Oeste,XR-200,noche,22.0,4379.0,2,86.17,,7.67,658.4,3506.0,1
1138,MQ-0117,Este,XR-200,mañana,28.0,3834.0,0,87.24,3.24,6.22,630.9,,0
2869,MQ-0014,Norte,BM-500,mañana,29.0,6230.0,3,63.81,1.285,5.58,471.5,,0
2306,MQ-0093,Sur,XR-200,mañana,24.0,3801.0,1,68.48,1.553,6.45,508.6,,0
33,MQ-0032,Sur,XR-200,mañana,59.0,11186.0,7,80.26,2.38,6.3,698.7,,0
2087,MQ-0153,Oeste,XR-350,mañana,33.0,5661.0,1,78.48,1.19,6.17,646.6,,0
2161,MQ-0119,Norte,xr350,noche,18.0,2385.0,0,65.91,,7.05,,,0
2148,MQ-0110,Norte,BM-500,mañana,16.0,2915.0,1,85.15,2.087,6.51,594.6,,0
241,MQ-0108,Este,XR-200,mañana,44.0,7358.0,1,83.6,2.386,5.54,704.8,,0
1528,MQ-0102,Oeste,TL-90,mañana,14.0,5716.0,0,65.56,1.639,5.4,508.6,,0
2463,MQ-0114,Norte,TL-120,mañana,37.0,3427.0,2,72.72,2.312,5.59,,,0
1813,MQ-0044,Oeste,TL-90,tarde,33.0,2330.0,1,66.94,4.429,6.33,447.1,,0
3920,MQ-0045,Norte,TL-90,mañana,17.0,3047.0,0,66.54,2.797,5.75,391.6,,0
394,MQ-0148,Este,TL-120,mañana,70.0,12102.0,4,70.98,1.918,5.38,,,0
3799,MQ-0110,Sur,XR 200,noche,26.0,4826.0,2,65.19,1.104,5.76,514.8,,0
1325,MQ-0002,Norte,XR-350,mañana,18.0,4239.0,2,60.55,1.288,6.59,473.6,,0
281,MQ-0081,Este,XR 350,mañana,32.0,5840.0,1,83.24,2.997,4.73,651.9,,0
218,MQ-0135,Sur,TL 90,noche,34.0,6255.0,1,63.01,1.393,6.67,486.0,,0
3850,MQ-0027,Este,XR 200,mañana,35.0,5706.0,3,,2.081,6.09,685.4,,0
984,MQ-0086,Oeste,TL-90,tarde,29.0,3042.0,4,62.68,1.586,6.05,442.3,,0
2217,MQ-0065,Oeste,BM 500,noche,36.0,4732.0,1,87.08,1.088,6.16,,,0
3074,MQ-0158,Norte,XR 200,mañana,40.0,9343.0,3,77.76,1.352,6.23,660.8,,0
554,MQ-0080,Sur,TL 120,mañana,39.0,4353.0,3,65.67,1.475,6.14,,,0
3222,MQ-0062,Norte,BM-500,tarde,95.0,14636.0,3,62.52,1.556,6.15,674.5,,0
2858,MQ-0029,Norte,XR-200,mañana,49.0,8628.0,3,62.83,2.343,5.51,523.6,,0
1397,MQ-0152,Sur,TL-120,mañana,133.0,16866.0,3,80.68,3.214,6.68,772.4,,0
1583,MQ-0120,Norte,XR-350,mañana,44.0,5472.0,2,57.63,1.975,6.25,463.2,,0
3623,MQ-0118,Sur,XR-350,noche,52.0,9798.0,0,83.12,,5.6,763.3,,0
2060,MQ-0006,Norte,XR-200,noche,50.0,8839.0,2,78.86,1.67,6.74,614.3,,0
1253,MQ-0010,Sur,TL-120,tarde,21.0,2186.0,2,85.7,1.512,6.18,635.8,,0
3762,MQ-0123,Norte,XR-350,noche,42.0,8839.0,4,81.78,,6.36,606.6,,0
740,MQ-0002,Oeste,XR-200,noche,30.0,7888.0,1,82.84,3.04,7.5,,,0
2968,MQ-0021,Oeste,tl120,mañana,44.0,6948.0,1,67.14,3.283,5.5,456.6,,0
1380,MQ-0086,Sur,XR-200,mañana,34.0,9661.0,2,63.77,1.032,6.6,654.1,,0
1335,MQ-0122,Norte,XR-200,mañana,56.0,12243.0,2,78.45,2.56,6.2,,,0
667,MQ-0158,Norte,XR-350,tarde,27.0,3722.0,1,65.09,1.747,6.54,474.2,,0
4193,MQ-0093,Oeste,XR 350,mañana,18.0,2182.0,0,61.21,1.837,6.09,374.1,,0
632,MQ-0077,Este,TL-90,noche,23.0,50.0,2,79.53,3.288,5.13,437.3,3565.49,1
1261,MQ-0178,Sur,XR-200,mañana,51.0,8740.0,2,68.43,2.786,7.3,496.3,,0
1236,MQ-0108,Norte, XR-350 ,mañana,17.0,2174.0,0,66.54,2.094,7.51,514.0,,0
13,MQ-0015,Oeste,BM-500,tarde,21.0,4020.0,2,75.25,1.358,5.76,544.5,,0
486,MQ-0020,Norte,tl120,tarde,24.0,4554.0,3,66.48,1.316,6.35,417.4,,0
1937,MQ-0067,Este,XR-350,mañana,85.0,17525.0,7,65.33,1.68,5.35,768.5,,0
2521,MQ-0023,Norte,XR-350,noche,30.0,3612.0,0,78.19,1.177,6.15,501.4,,0
1197,MQ-0100,Sur,XR 200,tarde,29.0,4977.0,0,83.57,3.242,5.56,561.1,,0
1272,MQ-0052,Norte,XR 200,mañana,49.0,8309.0,3,80.73,1.063,6.65,601.7,,0
3929,MQ-0168,Norte,TL-120,mañana,72.0,9924.0,1,58.26,1.943,4.87,583.4,,0
1716,MQ-0078,Sur,XR-200,tarde,44.0,3672.0,4,76.2,1.258,5.76,,,0
1168,MQ-0108,Este,TL 120,tarde,4.0,482.0,1,61.45,1.748,6.01,382.6,,0
2894,MQ-0081,Este,XR-350,mañana,71.0,12814.0,6,,1.634,6.33,598.3,,0
3100,MQ-0019,Norte,XR-200,mañana,13.0,2582.0,1,81.44,0.944,5.87,644.0,,0
4211,MQ-0100,Sur,TL-90,mañana,4.0,1611.0,0,62.28,2.64,6.36,414.3,2255.3,1
1934,MQ-0027,Sur,XR-350,mañana,23.0,3097.0,0,67.37,1.878,5.33,565.1,,0
2643,MQ-0015,Este,XR-350,tarde,19.0,2215.0,1,70.74,2.352,6.11,421.5,,0
2290,MQ-0020,Este,XR-200,noche,48.0,7500.0,1,,,5.45,753.4,,0
3126,MQ-0080,Este,TL-120,noche,38.0,8889.0,1,60.52,,6.88,541.7,,0
159,MQ-0010,Oeste,XR 350,tarde,40.0,8866.0,1,81.56,1.488,5.55,732.7,,0
3423,MQ-0074,Sur,XR-350,noche,17.0,4746.0,3,85.66,,6.33,576.3,,0
1348,MQ-0149,Norte,TL-90,tarde,39.0,7453.0,1,85.17,2.24,6.21,,,0
1497,MQ-0074,Sur,XR-200,mañana,36.0,5376.0,1,,3.227,5.52,551.7,2701.96,1
4007,MQ-0057,Norte,XR-200,tarde,29.0,5237.0,1,64.14,1.708,5.23,417.0,,0
1979,MQ-0157,Oeste,XR-200,mañana,62.0,8416.0,2,62.11,2.038,6.28,634.3,,0
1124,MQ-0026,Norte,XR-350,mañana,42.0,6652.0,2,86.06,4.589,5.92,654.5,4270.45,1
3693,MQ-0159,Norte,TL-120,mañana,20.0,2893.0,1,61.7,1.502,5.24,392.4,,0
227,MQ-0166,Norte,BM 500,mañana,27.0,4813.0,0,62.15,3.832,6.63,423.8,,0
4078,MQ-0157,Este,XR-350,tarde,22.0,3999.0,2,63.73,1.153,7.51,465.6,,0
2411,MQ-0109,Sur,TL-120,noche,41.0,6478.0,1,70.34,3.83,-1.0,,,0
2764,MQ-0179,Norte, XR-200 ,mañana,14.0,3087.0,0,60.9,1.402,5.68,419.1,,0
2714,MQ-0081,Norte,XR-350,tarde,38.0,6098.0,2,67.17,2.356,5.04,509.1,,0
2029,MQ-0173,Sur,TL-120,noche,26.0,6968.0,1,80.15,1.205,5.33,652.8,,0
1496,MQ-0042,Este,TL-90,noche,44.0,5294.0,0,64.91,3.334,6.39,555.3,,0
3317,MQ-0156,Oeste,TL-90,noche,77.0,8913.0,1,79.6,,6.68,,,0
1579,MQ-0139,Sur,XR-200,tarde,39.0,8207.0,2,86.32,0.983,5.86,648.4,,0
2654,MQ-0121,Sur,TL 90,tarde,95.0,16532.0,4,84.79,1.511,5.97,881.8,,0
1458,MQ-0111,Oeste,TL-90,mañana,35.0,6935.0,1,85.05,1.522,7.48,686.2,,0
3720,MQ-0166,Este,BM-500,noche,18.0,949.0,1,65.36,,5.43,379.3,,0
4030,MQ-0017,Norte,TL-90,mañana,16.0,3096.0,1,65.1,2.935,6.44,441.9,,0
2374,MQ-0175,Norte,XR-350,noche,34.0,7969.0,1,85.21,1.672,6.16,616.9,,0
708,MQ-0156,Oeste,xr350,mañana,27.0,3000.0,1,999.0,1.16,5.83,627.3,,0
3682,MQ-0091,Sur,BM-500,noche,74.0,10546.0,2,80.97,1.395,6.59,649.0,,0
2672,MQ-0038,Este,xr200,mañana,14.0,4256.0,2,64.33,5.881,5.06,440.7,,0
3231,MQ-0039,Sur,XR-200,mañana,55.0,8495.0,0,65.34,1.247,6.09,630.9,,0
2857,MQ-0138,Norte,xr200,mañana,74.0,12599.0,4,86.43,1.158,7.29,785.9,,0
3867,MQ-0018,Norte,XR-200,tarde,49.0,7420.0,0,66.19,1.191,5.9,496.2,,0
4227,MQ-0041,Oeste,TL-120,tarde,133.0,22871.0,7,69.76,1.839,7.17,848.9,,0
3665,MQ-0118,Oeste,tl90,tarde,28.0,3999.0,0,66.03,2.144,6.19,528.1,,0
2219,MQ-0052,Oeste,BM-500,mañana,33.0,2892.0,2,83.18,1.263,7.3,481.0,,0
327,MQ-0106,Norte,BM-500,noche,37.0,6756.0,0,76.97,1.824,6.44,557.3,,0
2608,MQ-0116,Sur,XR-350,noche,67.0,9870.0,2,63.58,1.769,6.97,534.1,,0
477,MQ-0056,Sur,XR-200,tarde,29.0,9225.0,0,81.47,1.616,5.85,694.7,,0
3385,MQ-0155,Oeste,TL 120,noche,37.0,9014.0,1,58.88,1.583,6.4,620.7,,0
2032,MQ-0140,Norte,XR-200,noche,18.0,1471.0,1,84.65,2.569,6.31,588.3,,0
2036,MQ-0048,Sur,XR-350,tarde,68.0,496200.0,3,63.52,3.257,6.27,620.3,,0
3422,MQ-0075,Sur,XR-200,tarde,78.0,12989.0,5,69.51,2.013,5.15,741.6,,0
2510,MQ-0155,Este,XR-200,tarde,90.0,14934.0,3,80.89,1.371,5.79,698.7,,0
2194,MQ-0065,Oeste,tl120,mañana,46.0,5320.0,2,80.49,1.352,5.91,539.5,,0
1768,MQ-0014,Este,TL-120,tarde,19.0,633.0,1,65.83,3.695,6.72,402.5,,0
2728,MQ-0168,Sur,BM-500,noche,56.0,6522.0,2,,5.809,5.31,716.7,4230.11,1
524,MQ-0026,Sur,XR-350,mañana,42.0,7371.0,1,66.94,1.844,5.1,586.4,,0
1277,MQ-0098,Oeste,tl90,tarde,51.0,8117.0,0,74.03,3.19,-1.0,605.3,3250.89,1
204,MQ-0041,Norte,XR-200,noche,37.0,6309.0,0,64.58,1.317,5.96,597.6,,0
3566,MQ-0012,Norte,BM-500,noche,59.0,12422.0,4,65.82,2.54,5.15,699.7,,0
3909,MQ-0061,Oeste,XR-350,mañana,87.0,13993.0,5,81.96,2.4,6.29,810.0,,0
2516,MQ-0056,Oeste,TL-90,noche,87.0,15968.0,8,67.58,1.502,6.41,686.9,,0
1309,MQ-0164,Norte, XR-200 ,tarde,99.0,15083.0,4,65.16,0.961,6.51,721.4,,0
4195,MQ-0092,Este,TL-120,tarde,44.0,4826.0,1,81.81,0.964,6.36,591.1,,0
1280,MQ-0110,Este,TL-90,noche,12.0,1186.0,0,64.28,1.82,7.38,380.5,,0
253,MQ-0139,Este,TL-90,tarde,98.0,15208.0,2,59.72,1.298,6.4,606.8,,0
101,MQ-0019,Sur,XR 200,mañana,60.0,6186.0,2,74.39,1.506,5.73,650.9,,0
3031,MQ-0134,Norte,TL-120,tarde,36.0,2579.0,0,86.6,2.104,6.79,490.9,,0
821,MQ-0078,Sur,XR-200,noche,69.0,11345.0,3,81.99,,5.41,746.2,,0
752,MQ-0031,Este,bm500,tarde,32.0,8178.0,1,62.62,3.031,6.91,532.4,,0
3071,MQ-0020,Norte,TL-90,tarde,10.0,50.0,1,78.06,2.69,6.84,488.9,2686.9,1
489,MQ-0077,Sur,XR-200,tarde,8.0,1653.0,1,84.65,2.536,6.49,610.8,,0
1484,MQ-0049,Sur,XR-350,tarde,32.0,4674.0,0,76.83,3.049,5.95,658.3,3575.35,1
3677,MQ-0117,Sur,XR-350,noche,76.0,10689.0,4,56.24,0.948,6.34,554.4,,0
3243,MQ-0061,Norte,XR-350,mañana,38.0,7329.0,4,80.33,2.298,6.72,,,0
1377,MQ-0180,Norte,XR 200,noche,49.0,8064.0,2,63.42,1.099,6.61,527.2,,0
677,MQ-0007,Este,xr200,noche,12.0,4869.0,0,84.74,,4.97,644.4,,0
